sample_id	ec_id	transcripts	count	ec_size	ec_type
SAMEA117622252	8819	ENST00000412585.7	3	1	unique
SAMEA117622252	8820	ENST00000412585.7|transcript495.chr16.nic|ENST00000636183.2	1	3	multi
SAMEA117622252	8821	transcript495.chr16.nic	3	1	unique
SAMEA117622252	8822	ENST00000636183.2	1	1	unique
SAMEA117622252	8823	ENST00000648544.1	3	1	unique
SAMEA117622252	8824	ENST00000394665.5	3	1	unique
SAMEA117622252	8825	ENST00000367595.4	1	1	unique
SAMEA117622252	8826	ENST00000329565.6	2	1	unique
SAMEA117622252	8827	ENST00000394903.6|ENST00000394950.7	1	2	multi
SAMEA117622252	8828	transcript114.chr6.nnic|ENST00000402802.8	1	2	multi
SAMEA117622252	8829	ENST00000402738.6	1	1	unique
SAMEA117622252	8830	ENST00000382540.5	1	1	unique
SAMEA117622252	8831	ENST00000367334.9	3	1	unique
SAMEA117622252	8832	transcript400.chr2.nnic	1	1	unique
SAMEA117622252	8833	ENST00000358780.10	1	1	unique
SAMEA117622252	8834	ENST00000279206.8	3	1	unique
SAMEA117622252	8835	ENST00000374212.5	3	1	unique
SAMEA117622252	8836	ENST00000424358.1	3	1	unique
SAMEA117622252	8837	transcript376.chr9.nic	1	1	unique
SAMEA117622252	8838	transcript376.chr9.nic|transcript503.chr17.nnic	4	2	multi
SAMEA117622252	8839	transcript503.chr17.nnic	1	1	unique
SAMEA117622252	8840	ENST00000418040.5	1	1	unique
SAMEA117622252	8841	transcript148.chr22.nnic	5	1	unique
SAMEA117622252	8842	ENST00000527673.2	3	1	unique
SAMEA117622252	8843	ENST00000665209.4	3	1	unique
SAMEA117622252	8844	transcript664.chr2.nnic	2	1	unique
SAMEA117622252	8845	ENST00000323699.9|transcript1385.chr19.nnic	1	2	multi
SAMEA117622252	8846	ENST00000681129.1	2	1	unique
SAMEA117622252	8847	ENST00000370179.8	4	1	unique
SAMEA117622252	8848	transcript492.chr20.nic|ENST00000412051.5	1	2	multi
SAMEA117622252	8849	ENST00000367242.4	1	1	unique
SAMEA117622252	8850	transcript739.chr14.nnic	1	1	unique
SAMEA117622252	8851	ENST00000411653.6	1	1	unique
SAMEA117622252	8852	ENST00000374076.9	123	1	unique
SAMEA117622252	8853	ENST00000373264.5	637	1	unique
SAMEA117622252	8854	ENST00000500949.7	2	1	unique
SAMEA117622252	8855	ENST00000686065.1	7	1	unique
SAMEA117622252	8856	ENST00000467415.5	580	1	unique
SAMEA117622252	8857	ENST00000476320.6	283	1	unique
SAMEA117622252	8858	transcript729.chr3.nnic	3	1	unique
SAMEA117622252	8859	ENST00000503362.2	294	1	unique
SAMEA117622252	8860	ENST00000678109.1	2	1	unique
SAMEA117622252	8861	ENST00000521288.2	1564	1	unique
SAMEA117622252	8862	ENST00000674645.1	1	1	unique
SAMEA117622252	8863	ENST00000236980.10	1	1	unique
SAMEA117622252	8864	ENST00000337970.7	1	1	unique
SAMEA117622252	8865	ENST00000674337.1	1	1	unique
SAMEA117622252	8866	ENST00000391971.7	2	1	unique
SAMEA117622252	8867	transcript522.chr2.nnic	2	1	unique
SAMEA117622252	8868	ENST00000503991.1	3	1	unique
SAMEA117622252	8869	ENST00000672037.2	1	1	unique
SAMEA117622252	8870	ENST00000670737.4	1	1	unique
SAMEA117622252	8871	ENST00000663202.3	1	1	unique
SAMEA117622252	8872	ENST00000661348.4	4	1	unique
SAMEA117622252	8873	ENST00000554212.5	323	1	unique
SAMEA117622252	8874	ENST00000331289.5	2	1	unique
SAMEA117622252	8875	ENST00000575071.5	1588	1	unique
SAMEA117622252	8876	ENST00000504480.5	6	1	unique
SAMEA117622252	8877	transcript598.chr17.nnic	1	1	unique
SAMEA117622252	8878	transcript1113.chr7.nic	1	1	unique
SAMEA117622252	8879	ENST00000654993.1	2	1	unique
SAMEA117622252	8880	ENST00000652617.2	2	1	unique
SAMEA117622252	8881	ENST00000241600.10	1	1	unique
SAMEA117622252	8882	ENST00000367384.8	1	1	unique
SAMEA117622252	8883	ENST00000261366.10	1	1	unique
SAMEA117622252	8884	ENST00000456380.5	100	1	unique
SAMEA117622252	8885	transcript361.chr9.nnic	1	1	unique
SAMEA117622252	8886	ENST00000465645.1	501	1	unique
SAMEA117622252	8887	ENST00000505459.6	3	1	unique
SAMEA117622252	8888	ENST00000316660.7	6	1	unique
SAMEA117622252	8889	ENST00000493224.5	16	1	unique
SAMEA117622252	8890	ENST00000504102.6	11	1	unique
SAMEA117622252	8891	ENST00000532917.3	1140	1	unique
SAMEA117622252	8892	transcript534.chr5.nnic	2	1	unique
SAMEA117622252	8893	ENST00000506259.5	2	1	unique
SAMEA117622252	8894	ENST00000563060.6	8	1	unique
SAMEA117622252	8895	ENST00000467239.6	255	1	unique
SAMEA117622252	8896	ENST00000585731.5	39	1	unique
SAMEA117622252	8897	ENST00000722056.1	9	1	unique
SAMEA117622252	8898	ENST00000813188.1	10	1	unique
SAMEA117622252	8899	ENST00000422447.8	7	1	unique
SAMEA117622252	8900	ENST00000350060.10	6	1	unique
SAMEA117622252	8901	ENST00000368632.6	17	1	unique
SAMEA117622252	8902	ENST00000458198.3	1	1	unique
SAMEA117622252	8903	ENST00000368009.7	2	1	unique
SAMEA117622252	8904	ENST00000649529.1	1	1	unique
SAMEA117622252	8905	ENST00000367591.5	1	1	unique
SAMEA117622252	8906	ENST00000361874.8	1	1	unique
SAMEA117622252	8907	ENST00000361716.8	1	1	unique
SAMEA117622252	8908	ENST00000360668.8	2	1	unique
SAMEA117622252	8909	ENST00000363120.1	1	1	unique
SAMEA117622252	8910	transcript647.chr15.nnic	3	1	unique
SAMEA117622252	8911	ENST00000358615.9	1	1	unique
SAMEA117622252	8912	transcript366.chr2.nnic	451	1	unique
SAMEA117622252	8913	ENST00000506502.2	2	1	unique
SAMEA117622252	8914	ENST00000538771.5	15	1	unique
SAMEA117622252	8915	ENST00000379965.8	1	1	unique
SAMEA117622252	8916	ENST00000397664.8	1	1	unique
SAMEA117622252	8917	ENST00000373250.7	1	1	unique
SAMEA117622252	8918	ENST00000323668.11	1	1	unique
SAMEA117622252	8919	ENST00000354817.8	2	1	unique
SAMEA117622252	8920	ENST00000354586.5	1	1	unique
SAMEA117622252	8921	ENST00000353258.8	7	1	unique
SAMEA117622252	8922	ENST00000616600.5	2	1	unique
SAMEA117622252	8923	ENST00000643944.2	6	1	unique
SAMEA117622252	8924	ENST00000347630.6	1	1	unique
SAMEA117622252	8925	transcript142.chr12.nnic	8	1	unique
SAMEA117622252	8926	ENST00000538039.6	1	1	unique
SAMEA117622252	8927	ENST00000650368.1	10	1	unique
SAMEA117622252	8928	ENST00000337288.10	4	1	unique
SAMEA117622252	8929	ENST00000336811.10	19	1	unique
SAMEA117622252	8930	ENST00000336811.10|transcript884.chr7.nnic	4	2	multi
SAMEA117622252	8931	transcript884.chr7.nnic	1	1	unique
SAMEA117622252	8932	ENST00000336395.6	5	1	unique
SAMEA117622252	8933	ENST00000336308.10	2	1	unique
SAMEA117622252	8934	ENST00000335756.9	1	1	unique
SAMEA117622252	8935	ENST00000254108.12	3	1	unique
SAMEA117622252	8936	ENST00000330317.6	1	1	unique
SAMEA117622252	8937	ENST00000794428.1	2	1	unique
SAMEA117622252	8938	ENST00000296684.10	1	1	unique
SAMEA117622252	8939	ENST00000325102.13	1	1	unique
SAMEA117622252	8940	ENST00000324894.13	3	1	unique
SAMEA117622252	8941	ENST00000378409.7	2	1	unique
SAMEA117622252	8942	ENST00000553683.2	2	1	unique
SAMEA117622252	8943	ENST00000324238.7	1	1	unique
SAMEA117622252	8944	transcript482.chr11.nnic	1	1	unique
SAMEA117622252	8945	ENST00000355773.6	1	1	unique
SAMEA117622252	8946	ENST00000430262.3	2	1	unique
SAMEA117622252	8947	ENST00000249042.8	1	1	unique
SAMEA117622252	8948	ENST00000315691.8|ENST00000376980.8	12	2	multi
SAMEA117622252	8949	ENST00000315691.8	28	1	unique
SAMEA117622252	8950	ENST00000310614.12	3	1	unique
SAMEA117622252	8951	ENST00000309134.9	1	1	unique
SAMEA117622252	8952	transcript218.chr14.nic|ENST00000309134.9	3	2	multi
SAMEA117622252	8953	transcript218.chr14.nic	1	1	unique
SAMEA117622252	8954	ENST00000369660.9	1	1	unique
SAMEA117622252	8955	ENST00000304858.7	1	1	unique
SAMEA117622252	8956	ENST00000306061.10	1	1	unique
SAMEA117622252	8957	ENST00000698424.1	8	1	unique
SAMEA117622252	8958	ENST00000502762.4	4	1	unique
SAMEA117622252	8959	ENST00000548013.5	18	1	unique
SAMEA117622252	8960	ENST00000548013.5|transcript1856.chr1.nic	1	2	multi
SAMEA117622252	8961	transcript1856.chr1.nic	2	1	unique
SAMEA117622252	8962	ENST00000347631.8	4	1	unique
SAMEA117622252	8963	ENST00000344537.10|ENST00000347631.8	2	2	multi
SAMEA117622252	8964	ENST00000344537.10	2	1	unique
SAMEA117622252	8965	transcript952.chr3.nnic	5	1	unique
SAMEA117622252	8966	ENST00000300835.9	3	1	unique
SAMEA117622252	8967	ENST00000463854.5	2	1	unique
SAMEA117622252	8968	ENST00000300688.8	2	1	unique
SAMEA117622252	8969	ENST00000465752.1	2	1	unique
SAMEA117622252	8970	ENST00000299736.5	6	1	unique
SAMEA117622252	8971	transcript791.chr9.nnic	1	1	unique
SAMEA117622252	8972	ENST00000299427.12	18	1	unique
SAMEA117622252	8973	ENST00000518611.5	2	1	unique
SAMEA117622252	8974	ENST00000473371.1	2	1	unique
SAMEA117622252	8975	ENST00000492192.1	1	1	unique
SAMEA117622252	8976	ENST00000296581.11	9	1	unique
SAMEA117622252	8977	transcript32.chr17.nnic	6	1	unique
SAMEA117622252	8978	ENST00000296026.4	1	1	unique
SAMEA117622252	8979	ENST00000337179.9	1	1	unique
SAMEA117622252	8980	ENST00000322753.7	1	1	unique
SAMEA117622252	8981	transcript30.chr13.nnic	1	1	unique
SAMEA117622252	8982	ENST00000480937.5	3	1	unique
SAMEA117622252	8983	ENST00000489671.6	1	1	unique
SAMEA117622252	8984	ENST00000264954.5	2	1	unique
SAMEA117622252	8985	ENST00000290200.7	7	1	unique
SAMEA117622252	8986	ENST00000301057.8	1	1	unique
SAMEA117622252	8987	ENST00000323345.11	3	1	unique
SAMEA117622252	8988	ENST00000283632.5	2	1	unique
SAMEA117622252	8989	ENST00000359944.10	3	1	unique
SAMEA117622252	8990	ENST00000265465.8	2	1	unique
SAMEA117622252	8991	ENST00000374550.8	5	1	unique
SAMEA117622252	8992	ENST00000264883.8	1	1	unique
SAMEA117622252	8993	ENST00000202017.6	2	1	unique
SAMEA117622252	8994	ENST00000264161.9	1	1	unique
SAMEA117622252	8995	transcript32.chr18.nic|ENST00000370435.5	2	2	multi
SAMEA117622252	8996	ENST00000263578.10	1	1	unique
SAMEA117622252	8997	ENST00000263433.8	3	1	unique
SAMEA117622252	8998	ENST00000504348.5	60	1	unique
SAMEA117622252	8999	ENST00000481541.1|ENST00000366932.4|ENST00000504348.5	82	3	multi
SAMEA117622252	9000	ENST00000366932.4	595	1	unique
SAMEA117622252	9001	ENST00000481541.1|ENST00000366932.4	2	2	multi
SAMEA117622252	9002	transcript175.chr6.nic	345	1	unique
SAMEA117622252	9003	ENST00000507731.1	2	1	unique
SAMEA117622252	9004	ENST00000481541.1	46	1	unique
SAMEA117622252	9005	transcript516.chr9.nnic	1	1	unique
SAMEA117622252	9006	transcript695.chr8.nnic	1	1	unique
SAMEA117622252	9007	ENST00000375920.8	4	1	unique
SAMEA117622252	9008	ENST00000263102.7	5	1	unique
SAMEA117622252	9009	ENST00000398568.6	1	1	unique
SAMEA117622252	9010	ENST00000546562.6	4	1	unique
SAMEA117622252	9011	ENST00000546604.5	2	1	unique
SAMEA117622252	9012	ENST00000547529.6	3	1	unique
SAMEA117622252	9013	transcript495.chr9.nnic	1	1	unique
SAMEA117622252	9014	ENST00000259953.8	1	1	unique
SAMEA117622252	9015	ENST00000359995.10	2	1	unique
SAMEA117622252	9016	ENST00000254584.6	14	1	unique
SAMEA117622252	9017	transcript639.chr14.nnic	1	1	unique
SAMEA117622252	9018	ENST00000555028.7	2	1	unique
SAMEA117622252	9019	ENST00000555135.1	2	1	unique
SAMEA117622252	9020	ENST00000381480.7	1	1	unique
SAMEA117622252	9021	ENST00000369278.5	4	1	unique
SAMEA117622252	9022	transcript293.chr10.nic	755	1	unique
SAMEA117622252	9023	ENST00000647941.2	1	1	unique
SAMEA117622252	9024	ENST00000243346.10	13	1	unique
SAMEA117622252	9025	ENST00000244137.12	1	1	unique
SAMEA117622252	9026	ENST00000369709.4	1	1	unique
SAMEA117622252	9027	ENST00000407106.5	3	1	unique
SAMEA117622252	9028	ENST00000369847.4	1	1	unique
SAMEA117622252	9029	ENST00000563728.1	3	1	unique
SAMEA117622252	9030	ENST00000229903.5	1	1	unique
SAMEA117622252	9031	ENST00000229395.8	1	1	unique
SAMEA117622252	9032	ENST00000565988.1	2	1	unique
SAMEA117622252	9033	ENST00000366957.10	31	1	unique
SAMEA117622252	9034	ENST00000571874.6	2	1	unique
SAMEA117622252	9035	ENST00000005259.9	1	1	unique
SAMEA117622252	9036	ENST00000316084.10	2	1	unique
SAMEA117622252	9037	ENST00000228827.8	2	1	unique
SAMEA117622252	9038	transcript21.chr8.nnic	1	1	unique
SAMEA117622252	9039	ENST00000227135.7	1	1	unique
SAMEA117622252	9040	transcript75.chr17.nnic	1	1	unique
SAMEA117622252	9041	ENST00000220913.10	13	1	unique
SAMEA117622252	9042	ENST00000579755.2	2	1	unique
SAMEA117622252	9043	ENST00000200652.4	1	1	unique
SAMEA117622252	9044	transcript544.chr11.nnic	1	1	unique
SAMEA117622252	9045	transcript535.chr1.nnic	1	1	unique
SAMEA117622252	9046	ENST00000241052.5	4	1	unique
SAMEA117622252	9047	transcript483.chr5.nnic	5	1	unique
SAMEA117622252	9048	transcript989.chr11.nnic	2	1	unique
SAMEA117622252	9049	ENST00000393964.1	1	1	unique
SAMEA117622252	9050	transcript629.chr3.nnic	2	1	unique
SAMEA117622252	9051	transcript949.chr2.nnic	2	1	unique
SAMEA117622252	9052	transcript891.chr2.nic	1	1	unique
SAMEA117622252	9053	transcript939.chr3.nnic	2	1	unique
SAMEA117622252	9054	transcript166.chr21.nnic	9	1	unique
SAMEA117622252	9055	ENST00000498095.4	60	1	unique
SAMEA117622252	9056	ENST00000512737.6	1	1	unique
SAMEA117622252	9057	ENST00000547863.5	1	1	unique
SAMEA117622252	9058	ENST00000280357.12	1	1	unique
SAMEA117622252	9059	ENST00000376110.7	3	1	unique
SAMEA117622252	9060	transcript64.chr13.nnic	1	1	unique
SAMEA117622252	9061	transcript15.chr12.nic	1	1	unique
SAMEA117622252	9062	ENST00000250092.11	7	1	unique
SAMEA117622252	9063	ENST00000391946.7	85	1	unique
SAMEA117622252	9064	ENST00000358572.10	1	1	unique
SAMEA117622252	9065	ENST00000353487.7	1	1	unique
SAMEA117622252	9066	ENST00000265382.8	1	1	unique
SAMEA117622252	9067	ENST00000599538.5	6	1	unique
SAMEA117622252	9068	ENST00000496429.1	21	1	unique
SAMEA117622252	9069	ENST00000264932.11	1	1	unique
SAMEA117622252	9070	ENST00000600997.5	3	1	unique
SAMEA117622252	9071	transcript824.chr2.nic	16	1	unique
SAMEA117622252	9072	ENST00000395131.5	1	1	unique
SAMEA117622252	9073	ENST00000602402.6	3	1	unique
SAMEA117622252	9074	transcript2274.chr1.nnic	2	1	unique
SAMEA117622252	9075	ENST00000373449.7	1	1	unique
SAMEA117622252	9076	ENST00000695858.1	3	1	unique
SAMEA117622252	9077	ENST00000254806.8	1	1	unique
SAMEA117622252	9078	ENST00000609552.3	3	1	unique
SAMEA117622252	9079	ENST00000414849.6	1	1	unique
SAMEA117622252	9080	ENST00000366746.7	1	1	unique
SAMEA117622252	9081	ENST00000242607.13	1	1	unique
SAMEA117622252	9082	ENST00000591090.5	1	1	unique
SAMEA117622252	9083	ENST00000366927.3	1	1	unique
SAMEA117622252	9084	transcript983.chr7.nnic	1	1	unique
SAMEA117622252	9085	ENST00000612677.6	3	1	unique
SAMEA117622252	9086	ENST00000612688.1	3	1	unique
SAMEA117622252	9087	ENST00000269097.9	15	1	unique
SAMEA117622252	9088	transcript972.chr5.nnic	1	1	unique
SAMEA117622252	9089	transcript972.chr1.nnic	3	1	unique
SAMEA117622252	9090	ENST00000613922.2	2	1	unique
SAMEA117622252	9091	ENST00000544381.4	8	1	unique
SAMEA117622252	9092	transcript97.chr20.nnic	1	1	unique
SAMEA117622252	9093	ENST00000617071.4	2	1	unique
SAMEA117622252	9094	ENST00000333598.8	3	1	unique
SAMEA117622252	9095	ENST00000619304.4	2	1	unique
SAMEA117622252	9096	ENST00000619730.4	2	1	unique
SAMEA117622252	9097	ENST00000334731.7	1	1	unique
SAMEA117622252	9098	ENST00000334869.9	2	1	unique
SAMEA117622252	9099	ENST00000620995.5	3	1	unique
SAMEA117622252	9100	transcript333.chr14.nnic	1	1	unique
SAMEA117622252	9101	ENST00000623175.5	2	1	unique
SAMEA117622252	9102	ENST00000221972.8	4	1	unique
SAMEA117622252	9103	transcript964.chr12.nic	1	1	unique
SAMEA117622252	9104	ENST00000361351.8	1	1	unique
SAMEA117622252	9105	transcript845.chr3.nic	1	1	unique
SAMEA117622252	9106	transcript184.chr9.nnic	1	1	unique
SAMEA117622252	9107	transcript84.chr8.nic	2	1	unique
SAMEA117622252	9108	transcript836.chr11.nnic	1	1	unique
SAMEA117622252	9109	ENST00000339834.10	1	1	unique
SAMEA117622252	9110	ENST00000409753.8	3	1	unique
SAMEA117622252	9111	transcript781.chr10.nnic	1	1	unique
SAMEA117622252	9112	transcript755.chr17.nnic	2	1	unique
SAMEA117622252	9113	ENST00000296135.11	2	1	unique
SAMEA117622252	9114	ENST00000261254.8	22	1	unique
SAMEA117622252	9115	ENST00000395303.7	4	1	unique
SAMEA117622252	9116	transcript694.chr11.nnic	38	1	unique
SAMEA117622252	9117	transcript472.chr9.nic	1	1	unique
SAMEA117622252	9118	ENST00000292035.10	4	1	unique
SAMEA117622252	9119	transcript523.chr9.nnic	10	1	unique
SAMEA117622252	9120	ENST00000398013.7	1	1	unique
SAMEA117622252	9121	transcript276.chr1.nnic	1	1	unique
SAMEA117622252	9122	transcript65.chr15.nnic	11	1	unique
SAMEA117622252	9123	transcript631.chr5.nnic	16	1	unique
SAMEA117622252	9124	ENST00000258742.10|transcript631.chr5.nnic	1	2	multi
SAMEA117622252	9125	ENST00000258742.10	27	1	unique
SAMEA117622252	9126	transcript622.chr14.nnic	1	1	unique
SAMEA117622252	9127	transcript599.chr14.nic	9	1	unique
SAMEA117622252	9128	transcript326.chr10.nnic	2	1	unique
SAMEA117622252	9129	ENST00000397299.9	5	1	unique
SAMEA117622252	9130	ENST00000371738.4	20	1	unique
SAMEA117622252	9131	transcript583.chr2.nnic	3	1	unique
SAMEA117622252	9132	ENST00000399034.7	1	1	unique
SAMEA117622252	9133	transcript325.chr11.nnic	2	1	unique
SAMEA117622252	9134	ENST00000396602.7	2	1	unique
SAMEA117622252	9135	ENST00000651566.2	3	1	unique
SAMEA117622252	9136	transcript579.chr8.nnic	1	1	unique
SAMEA117622252	9137	ENST00000710358.1	1	1	unique
SAMEA117622252	9138	transcript573.chrX.nnic	4	1	unique
SAMEA117622252	9139	ENST00000652536.2	3	1	unique
SAMEA117622252	9140	ENST00000657001.1	2	1	unique
SAMEA117622252	9141	transcript562.chr3.nnic|ENST00000657001.1	9	2	multi
SAMEA117622252	9142	ENST00000661551.1	2	1	unique
SAMEA117622252	9143	transcript562.chr3.nnic	66	1	unique
SAMEA117622252	9144	transcript553.chr22.nnic	25	1	unique
SAMEA117622252	9145	transcript536.chr11.nic	3	1	unique
SAMEA117622252	9146	ENST00000234677.7	8	1	unique
SAMEA117622252	9147	transcript538.chr22.nic	1	1	unique
SAMEA117622252	9148	transcript510.chr2.nnic	1	1	unique
SAMEA117622252	9149	ENST00000643721.2	1	1	unique
SAMEA117622252	9150	ENST00000245615.6|transcript73.chr4.nnic	1	2	multi
SAMEA117622252	9151	transcript789.chr19.nnic	1	1	unique
SAMEA117622252	9152	ENST00000392378.6	1	1	unique
SAMEA117622252	9153	ENST00000392456.4	1	1	unique
SAMEA117622252	9154	ENST00000392533.8	1	1	unique
SAMEA117622252	9155	ENST00000392708.9	12	1	unique
SAMEA117622252	9156	ENST00000392485.2	11	1	unique
SAMEA117622252	9157	ENST00000375749.8	1	1	unique
SAMEA117622252	9158	ENST00000311893.14	105	1	unique
SAMEA117622252	9159	ENST00000647773.2	274	1	unique
SAMEA117622252	9160	ENST00000368232.9	1	1	unique
SAMEA117622252	9161	ENST00000472967.2	2	1	unique
SAMEA117622252	9162	ENST00000397572.5	1	1	unique
SAMEA117622252	9163	transcript244.chr7.nnic	1	1	unique
SAMEA117622252	9164	transcript939.chr1.nnic	1	1	unique
SAMEA117622252	9165	ENST00000525364.5	2	1	unique
SAMEA117622252	9166	ENST00000543687.1	2	1	unique
SAMEA117622252	9167	ENST00000534488.5	1	1	unique
SAMEA117622252	9168	transcript321.chr8.nnic	1	1	unique
SAMEA117622252	9169	ENST00000464794.5	5	1	unique
SAMEA117622252	9170	ENST00000636147.2	1	1	unique
SAMEA117622252	9171	ENST00000508708.1	13	1	unique
SAMEA117622252	9172	ENST00000636137.1	5	1	unique
SAMEA117622252	9173	ENST00000433866.7	48	1	unique
SAMEA117622252	9174	transcript702.chr1.nnic	2	1	unique
SAMEA117622252	9175	ENST00000434618.7	3	1	unique
SAMEA117622252	9176	transcript335.chr4.nic	3	1	unique
SAMEA117622252	9177	ENST00000276569.8	3	1	unique
SAMEA117622252	9178	ENST00000621663.4	3	1	unique
SAMEA117622252	9179	ENST00000448750.7	47	1	unique
SAMEA117622252	9180	ENST00000448750.7|transcript397.chr9.nnic	6	2	multi
SAMEA117622252	9181	transcript397.chr9.nnic	118	1	unique
SAMEA117622252	9182	ENST00000618552.4	9	1	unique
SAMEA117622252	9183	ENST00000395659.1	1	1	unique
SAMEA117622252	9184	ENST00000618403.5	3	1	unique
SAMEA117622252	9185	ENST00000618156.5	1	1	unique
SAMEA117622252	9186	ENST00000618052.2	1	1	unique
SAMEA117622252	9187	ENST00000610533.6	1	1	unique
SAMEA117622252	9188	ENST00000252934.10	4	1	unique
SAMEA117622252	9189	ENST00000617428.4	1	1	unique
SAMEA117622252	9190	transcript882.chr3.nnic	1	1	unique
SAMEA117622252	9191	ENST00000355836.9	2	1	unique
SAMEA117622252	9192	ENST00000616432.5	1	1	unique
SAMEA117622252	9193	ENST00000614064.4	1	1	unique
SAMEA117622252	9194	ENST00000613102.5	3	1	unique
SAMEA117622252	9195	ENST00000513347.1	2	1	unique
SAMEA117622252	9196	ENST00000610598.5	2	1	unique
SAMEA117622252	9197	ENST00000344641.8	4	1	unique
SAMEA117622252	9198	ENST00000597371.1	1	1	unique
SAMEA117622252	9199	ENST00000596251.6	1	1	unique
SAMEA117622252	9200	ENST00000595217.1	1	1	unique
SAMEA117622252	9201	transcript666.chr15.nnic	2	1	unique
SAMEA117622252	9202	transcript560.chr3.nnic	2	1	unique
SAMEA117622252	9203	transcript1193.chr12.nnic	1	1	unique
SAMEA117622252	9204	ENST00000357324.11	2	1	unique
SAMEA117622252	9205	ENST00000514918.5	2	1	unique
SAMEA117622252	9206	ENST00000374617.9	1	1	unique
SAMEA117622252	9207	ENST00000380381.3	1	1	unique
SAMEA117622252	9208	ENST00000515355.5	2	1	unique
SAMEA117622252	9209	ENST00000593804.5	5	1	unique
SAMEA117622252	9210	ENST00000592224.5	1	1	unique
SAMEA117622252	9211	ENST00000589626.5	3	1	unique
